model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-06-29T11:03:23.176442+00:00

Build Times
provider,build_time_s
torchinferno,494.7
vllm,676.2
sglang,279.4

few_shot
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,160.85,139.47,150.36,vllm
ttft_p99_ms,2437.07,230.81,603.77,vllm
tpot_median_ms,46.67,49.60,75.67,torchinferno
tpot_p99_ms,828.69,137.57,180.76,vllm
e2e_median_ms,198.33,178.57,226.00,vllm
e2e_p99_ms,2491.19,287.96,740.82,vllm
throughput_median_tps,5.84,7.88,5.29,vllm
total_output_tokens,1461,1454,1461,
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,

self_consistency
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,249.22,210.38,220.36,vllm
ttft_p99_ms,664.81,505.25,70374.86,vllm
tpot_median_ms,0.00,0.00,0.00,
tpot_p99_ms,0.00,0.00,0.00,
e2e_median_ms,269.64,231.94,360.23,vllm
e2e_p99_ms,686.21,530.13,70440.41,vllm
throughput_median_tps,3.71,4.31,2.78,vllm
total_output_tokens,1000,1000,1000,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,
unique_final_answers,1,1,1,

multi_turn
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,316.41,155.22,161.24,vllm
ttft_p99_ms,592.22,308.38,281.30,sglang
tpot_median_ms,57.78,58.51,101.51,torchinferno
tpot_p99_ms,361.22,177.35,228.89,vllm
e2e_median_ms,371.91,201.14,253.50,vllm
e2e_p99_ms,640.48,395.79,439.56,vllm
throughput_median_tps,3.59,6.95,5.28,vllm
total_output_tokens,1446,1450,1448,vllm
num_requests,1000,1000,1000,
correctness_rate,0.98,0.98,0.98,
ttft_first_turn_ms,437.47,131.26,114.74,sglang
ttft_last_turn_ms,405.66,148.17,188.60,vllm
ttft_growth_ratio,0.93,1.13,1.64,torchinferno
ttft_first_turn_median_ms,440.69,129.55,109.81,sglang
ttft_first_turn_p99_ms,616.46,286.37,192.46,sglang
ttft_last_turn_median_ms,409.73,148.46,180.89,vllm
ttft_last_turn_p99_ms,464.73,279.14,299.84,vllm

tree_of_thought
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,208.23,63.02,78.67,vllm
ttft_p99_ms,430.85,2055.72,553.57,torchinferno
tpot_median_ms,59.11,31.55,52.51,vllm
tpot_p99_ms,103.12,1712.67,519.54,torchinferno
e2e_median_ms,257.50,85.55,138.54,vllm
e2e_p99_ms,494.88,3731.76,596.19,torchinferno
throughput_median_tps,5.41,14.12,9.96,vllm
total_output_tokens,1502,1464,1463,torchinferno
num_requests,992,992,992,
correctness_rate,0.97,0.97,0.97,vllm

long_output
metric,torchinferno,vllm,sglang,winner
ttft_median_ms,317.74,76.45,68.62,sglang
ttft_p99_ms,924.20,210.36,226.22,vllm
tpot_median_ms,22.91,15.04,22.11,vllm
tpot_p99_ms,58.18,19.62,26.02,vllm
e2e_median_ms,1119.76,629.65,844.11,vllm
e2e_p99_ms,2063.32,1010.30,1580.98,vllm
throughput_median_tps,32.48,57.59,42.12,vllm
total_output_tokens,36715,36715,36715,
num_requests,1000,1000,1000,
correctness_rate,1.00,1.00,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_conversation_idx,metadata_turn_idx
sglang,multi_turn,309,173.10,186.93,360.03,2,5.56,1,38,5
sglang,multi_turn,310,163.47,100.21,263.67,2,7.59,1,38,6
sglang,multi_turn,311,237.20,0.00,297.61,1,3.36,1,38,7
sglang,multi_turn,312,71.21,0.00,138.81,1,7.20,1,59,0
sglang,multi_turn,313,158.21,0.00,224.76,1,4.45,1,59,1
sglang,multi_turn,314,142.49,0.00,215.17,1,4.65,1,59,2
sglang,multi_turn,315,165.07,103.05,268.11,2,7.46,1,59,3
sglang,multi_turn,316,183.02,0.00,252.88,1,3.95,1,59,4
sglang,multi_turn,317,210.56,215.16,425.72,2,4.70,1,59,5
sglang,multi_turn,318,160.69,70.64,231.33,2,8.65,1,59,6
sglang,multi_turn,319,207.66,0.00,329.18,1,3.04,1,59,7
sglang,multi_turn,320,85.27,78.75,164.02,2,12.19,1,56,0
sglang,multi_turn,321,142.98,96.14,239.13,2,8.36,1,56,1
sglang,multi_turn,322,128.13,0.00,264.44,1,3.78,1,56,2
sglang,multi_turn,323,120.76,93.85,214.61,2,9.32,1,56,3
sglang,multi_turn,324,89.15,143.59,232.74,2,8.59,1,56,4
sglang,multi_turn,325,233.89,110.72,344.61,2,5.80,1,56,5
sglang,multi_turn,326,168.58,0.00,396.40,1,2.52,1,56,6
sglang,multi_turn,327,168.88,0.00,241.88,1,4.13,1,56,7
sglang,multi_turn,328,112.04,0.00,204.75,1,4.88,1,17,0
sglang,multi_turn,329,151.88,59.86,211.74,2,9.45,1,17,1
sglang,multi_turn,330,180.97,0.00,215.73,1,4.64,1,17,2
sglang,multi_turn,331,201.01,0.00,254.53,1,3.93,1,17,3
sglang,multi_turn,332,240.00,0.00,359.17,1,2.78,1,17,4
sglang,multi_turn,333,187.35,108.73,296.08,2,6.75,1,17,5
sglang,multi_turn,334,142.04,0.00,228.49,1,4.38,1,17,6
sglang,multi_turn,335,256.60,130.16,386.76,2,5.17,1,17,7
sglang,multi_turn,336,89.54,0.00,147.54,1,6.78,1,33,0
sglang,multi_turn,337,110.15,95.29,205.44,2,9.74,1,33,1
sglang,multi_turn,338,171.13,0.00,343.97,1,2.91,1,33,2
sglang,multi_turn,339,117.66,46.43,164.10,2,12.19,1,33,3
sglang,multi_turn,340,232.15,0.00,406.07,1,2.46,1,33,4
sglang,multi_turn,341,154.07,109.70,263.77,2,7.58,1,33,5
sglang,multi_turn,342,186.12,93.48,279.59,2,7.15,1,33,6
sglang,multi_turn,343,222.70,101.36,324.05,2,6.17,1,33,7
sglang,multi_turn,344,82.97,0.00,147.06,1,6.80,1,52,0
sglang,multi_turn,345,151.66,0.00,220.83,1,4.53,1,52,1
sglang,multi_turn,346,163.92,112.16,276.08,2,7.24,1,52,2
sglang,multi_turn,347,153.08,0.00,174.47,1,5.73,1,52,3
sglang,multi_turn,348,252.12,0.00,286.38,1,3.49,1,52,4
sglang,multi_turn,349,224.64,138.94,363.59,2,5.50,1,52,5
sglang,multi_turn,350,194.25,0.00,308.80,1,3.24,1,52,6
sglang,multi_turn,351,202.92,0.00,330.38,1,3.03,1,52,7
sglang,multi_turn,352,76.50,107.23,183.73,2,10.89,1,42,0
sglang,multi_turn,353,143.64,0.00,171.92,1,5.82,1,42,1
sglang,multi_turn,354,157.18,170.95,328.13,2,6.10,1,42,2
sglang,multi_turn,355,136.91,19.65,156.56,2,12.77,1,42,3
sglang,multi_turn,356,219.93,0.00,332.59,1,3.01,1,42,4
sglang,multi_turn,357,200.93,0.00,282.96,1,3.53,1,42,5
sglang,multi_turn,358,257.77,102.54,360.30,2,5.55,1,42,6
sglang,multi_turn,359,243.03,0.00,309.39,1,3.23,1,42,7
sglang,multi_turn,360,99.26,0.00,158.70,1,6.30,1,44,0
sglang,multi_turn,361,111.68,166.76,278.44,2,7.18,1,44,1
sglang,multi_turn,362,112.87,0.00,131.92,1,7.58,1,44,2
sglang,multi_turn,363,204.82,0.00,289.20,1,3.46,1,44,3
sglang,multi_turn,364,221.49,119.46,340.95,2,5.87,1,44,4
sglang,multi_turn,365,209.18,106.28,315.46,2,6.34,1,44,5
sglang,multi_turn,366,166.79,0.00,259.48,1,3.85,1,44,6
sglang,multi_turn,367,186.34,0.00,349.04,1,2.86,1,44,7
sglang,multi_turn,368,76.79,0.00,128.54,1,7.78,1,54,0
sglang,multi_turn,369,121.75,103.93,225.68,2,8.86,1,54,1
sglang,multi_turn,370,172.40,0.00,240.89,1,4.15,1,54,2
sglang,multi_turn,371,194.36,103.89,298.24,2,6.71,1,54,3
sglang,multi_turn,372,184.32,0.00,262.09,1,3.82,1,54,4
sglang,multi_turn,373,198.91,0.00,268.22,1,3.73,1,54,5
sglang,multi_turn,374,265.82,0.00,394.58,1,2.53,1,54,6
sglang,multi_turn,375,186.21,102.76,288.96,2,6.92,1,54,7
sglang,multi_turn,376,94.39,161.46,255.85,2,7.82,1,10,0
sglang,multi_turn,377,117.56,40.69,158.25,2,12.64,1,10,1
sglang,multi_turn,378,184.17,0.00,239.78,1,4.17,1,10,2
sglang,multi_turn,379,168.22,0.00,249.14,1,4.01,1,10,3
sglang,multi_turn,380,239.66,0.00,283.88,1,3.52,1,10,4
sglang,multi_turn,381,229.91,0.00,293.87,1,3.40,1,10,5
sglang,multi_turn,382,188.29,0.00,321.62,1,3.11,1,10,6
sglang,multi_turn,383,299.84,0.00,372.58,1,2.68,1,10,7
sglang,multi_turn,384,101.26,0.00,157.47,1,6.35,1,21,0
sglang,multi_turn,385,142.87,0.00,255.17,1,3.92,1,21,1
sglang,multi_turn,386,130.75,0.00,297.55,1,3.36,1,21,2
sglang,multi_turn,387,137.80,0.00,269.73,1,3.71,1,21,3
sglang,multi_turn,388,135.58,140.72,276.30,2,7.24,1,21,4
sglang,multi_turn,389,178.90,52.89,231.80,2,8.63,1,21,5
sglang,multi_turn,390,253.75,0.00,327.26,1,3.06,1,21,6
sglang,multi_turn,391,203.59,139.79,343.38,2,5.82,1,21,7
sglang,multi_turn,392,64.35,0.00,163.19,1,6.13,1,62,0
sglang,multi_turn,393,122.67,0.00,194.39,1,5.14,1,62,1
sglang,multi_turn,394,162.63,107.66,270.28,2,7.40,1,62,2
sglang,multi_turn,395,136.37,0.00,222.43,1,4.50,1,62,3
sglang,multi_turn,396,171.35,177.28,348.63,2,5.74,1,62,4
sglang,multi_turn,397,139.02,190.64,329.66,2,6.07,1,62,5
sglang,multi_turn,398,155.41,0.00,320.10,1,3.12,1,62,6
sglang,multi_turn,399,164.40,78.25,242.65,2,8.24,1,62,7
sglang,multi_turn,400,97.16,0.00,227.29,1,4.40,1,26,0
sglang,multi_turn,401,122.79,0.00,218.10,1,4.59,1,26,1
sglang,multi_turn,402,159.88,87.68,247.56,2,8.08,1,26,2
sglang,multi_turn,403,136.23,0.00,271.96,1,3.68,1,26,3
sglang,multi_turn,404,152.87,0.00,221.55,1,4.51,1,26,4
sglang,multi_turn,405,248.09,0.00,368.16,1,2.72,1,26,5
sglang,multi_turn,406,118.53,0.00,281.13,1,3.56,1,26,6
sglang,multi_turn,407,183.08,135.15,318.23,2,6.28,1,26,7
sglang,multi_turn,408,107.33,0.00,166.66,1,6.00,1,25,0
sglang,multi_turn,409,186.57,81.77,268.34,2,7.45,0,25,1
sglang,multi_turn,410,134.96,75.54,210.50,2,9.50,0,25,2
sglang,multi_turn,411,183.13,0.00,287.76,1,3.48,1,25,3
sglang,multi_turn,412,178.57,0.00,354.30,1,2.82,1,25,4
sglang,multi_turn,413,141.33,142.65,283.98,2,7.04,1,25,5
sglang,multi_turn,414,177.41,0.00,198.76,1,5.03,1,25,6
sglang,multi_turn,415,302.18,0.00,386.26,1,2.59,1,25,7
sglang,multi_turn,416,101.19,0.00,185.43,1,5.39,1,4,0
sglang,multi_turn,417,183.48,0.00,281.69,1,3.55,1,4,1
sglang,multi_turn,418,142.69,0.00,237.69,1,4.21,1,4,2
sglang,multi_turn,419,150.98,0.00,290.42,1,3.44,1,4,3
sglang,multi_turn,420,160.19,117.50,277.68,2,7.20,1,4,4
sglang,multi_turn,421,188.55,0.00,354.87,1,2.82,1,4,5
sglang,multi_turn,422,143.59,0.00,207.58,1,4.82,1,4,6
sglang,multi_turn,423,244.31,108.75,353.07,2,5.66,1,4,7
sglang,multi_turn,424,109.81,0.00,208.05,1,4.81,1,15,0
sglang,multi_turn,425,144.91,88.40,233.31,2,8.57,1,15,1
sglang,multi_turn,426,112.59,0.00,274.27,1,3.65,1,15,2
sglang,multi_turn,427,133.36,0.00,214.86,1,4.65,1,15,3
sglang,multi_turn,428,191.09,0.00,346.69,1,2.88,1,15,4
sglang,multi_turn,429,131.22,103.20,234.42,2,8.53,1,15,5
sglang,multi_turn,430,234.01,120.27,354.28,2,5.65,1,15,6
sglang,multi_turn,431,225.77,80.00,305.77,2,6.54,1,15,7
sglang,multi_turn,432,111.54,0.00,144.23,1,6.93,1,40,0
sglang,multi_turn,433,167.18,110.24,277.42,2,7.21,1,40,1
sglang,multi_turn,434,144.93,0.00,219.69,1,4.55,1,40,2
sglang,multi_turn,435,166.92,73.21,240.12,2,8.33,1,40,3
sglang,multi_turn,436,144.08,145.70,289.78,2,6.90,1,40,4
sglang,multi_turn,437,230.46,0.00,319.64,1,3.13,1,40,5
sglang,multi_turn,438,190.64,0.00,272.07,1,3.68,1,40,6
sglang,multi_turn,439,288.66,86.60,375.26,2,5.33,1,40,7
sglang,multi_turn,440,104.93,0.00,192.87,1,5.18,1,24,0
sglang,multi_turn,441,152.03,0.00,193.13,1,5.18,1,24,1
sglang,multi_turn,442,155.51,0.00,275.36,1,3.63,1,24,2
sglang,multi_turn,443,143.28,88.35,231.63,2,8.63,1,24,3
sglang,multi_turn,444,218.83,0.00,264.15,1,3.79,1,24,4
sglang,multi_turn,445,271.69,0.00,360.93,1,2.77,1,24,5
sglang,multi_turn,446,183.81,0.00,362.70,1,2.76,1,24,6
sglang,multi_turn,447,136.53,144.68,281.21,2,7.11,1,24,7
sglang,multi_turn,448,90.73,109.08,199.80,2,10.01,1,31,0
sglang,multi_turn,449,188.07,0.00,229.56,1,4.36,1,31,1
sglang,multi_turn,450,102.89,62.60,165.50,2,12.08,1,31,2
sglang,multi_turn,451,161.62,145.00,306.62,2,6.52,1,31,3
sglang,multi_turn,452,173.72,0.00,268.80,1,3.72,1,31,4
sglang,multi_turn,453,186.18,0.00,262.16,1,3.81,1,31,5
sglang,multi_turn,454,267.65,0.00,369.62,1,2.71,1,31,6
sglang,multi_turn,455,176.08,173.29,349.37,2,5.72,1,31,7
sglang,multi_turn,456,68.00,0.00,107.89,1,9.27,1,61,0
sglang,multi_turn,457,168.35,122.86,291.21,2,6.87,1,61,1
sglang,multi_turn,458,144.47,5.42,149.89,2,13.34,1,61,2
sglang,multi_turn,459,128.36,127.97,256.32,2,7.80,1,61,3
sglang,multi_turn,460,209.44,0.00,269.78,1,3.71,1,61,4
sglang,multi_turn,461,237.11,0.00,378.47,1,2.64,1,61,5
sglang,multi_turn,462,222.46,0.00,409.84,1,2.44,1,61,6
sglang,multi_turn,463,150.49,87.73,238.22,2,8.40,1,61,7
sglang,multi_turn,464,92.17,21.87,179.64,5,27.83,0,50,0
sglang,multi_turn,465,118.59,0.00,159.06,1,6.29,1,50,1
sglang,multi_turn,466,189.07,0.00,300.63,1,3.33,1,50,2
sglang,multi_turn,467,159.58,114.77,274.36,2,7.29,1,50,3
sglang,multi_turn,468,129.97,72.11,202.08,2,9.90,1,50,4
sglang,multi_turn,469,218.89,0.00,370.23,1,2.70,1,50,5
sglang,multi_turn,470,181.63,0.00,228.57,1,4.38,1,50,6
sglang,multi_turn,471,292.18,119.08,411.26,2,4.86,1,50,7
sglang,multi_turn,472,97.41,105.47,202.88,2,9.86,1,32,0
sglang,multi_turn,473,137.40,0.00,186.08,1,5.37,1,32,1
sglang,multi_turn,474,174.11,0.00,287.91,1,3.47,1,32,2
sglang,multi_turn,475,145.74,0.00,290.38,1,3.44,1,32,3
sglang,multi_turn,476,134.80,0.00,238.06,1,4.20,1,32,4
sglang,multi_turn,477,150.27,0.00,252.52,1,3.96,1,32,5
sglang,multi_turn,478,234.90,77.37,312.27,2,6.40,1,32,6
sglang,multi_turn,479,289.42,93.66,383.08,2,5.22,1,32,7
sglang,multi_turn,480,93.41,0.00,148.05,1,6.75,1,46,0
sglang,multi_turn,481,159.65,0.00,182.47,1,5.48,1,46,1
sglang,multi_turn,482,173.22,0.00,253.58,1,3.94,1,46,2
sglang,multi_turn,483,228.65,0.00,252.94,1,3.95,1,46,3
sglang,multi_turn,484,214.27,0.00,384.91,1,2.60,1,46,4
sglang,multi_turn,485,177.25,96.02,273.27,2,7.32,1,46,5
sglang,multi_turn,486,178.98,143.02,321.99,2,6.21,1,46,6
sglang,multi_turn,487,205.17,113.39,318.56,2,6.28,1,46,7
sglang,multi_turn,488,74.59,0.00,159.54,1,6.27,1,58,0
sglang,multi_turn,489,129.26,0.00,176.40,1,5.67,1,58,1
sglang,multi_turn,490,181.79,0.00,239.99,1,4.17,1,58,2
sglang,multi_turn,491,205.96,131.86,337.83,2,5.92,1,58,3
sglang,multi_turn,492,142.48,0.00,237.65,1,4.21,1,58,4
sglang,multi_turn,493,223.67,59.17,282.84,2,7.07,1,58,5
sglang,multi_turn,494,215.33,0.00,304.79,1,3.28,1,58,6
sglang,multi_turn,495,226.40,145.68,372.08,2,5.38,1,58,7
sglang,multi_turn,496,92.69,110.43,203.12,2,9.85,1,28,0
sglang,multi_turn,497,128.09,0.00,225.17,1,4.44,1,28,1
sglang,multi_turn,498,150.99,0.00,218.20,1,4.58,1,28,2
sglang,multi_turn,499,141.71,0.00,203.13,1,4.92,1,28,3
sglang,multi_turn,500,266.03,0.00,393.29,1,2.54,1,28,4
sglang,multi_turn,501,176.37,0.00,305.56,1,3.27,1,28,5
sglang,multi_turn,502,185.58,0.00,330.47,1,3.03,1,28,6
sglang,multi_turn,503,196.73,87.22,283.94,2,7.04,1,28,7
sglang,multi_turn,504,97.93,113.72,211.65,2,9.45,1,29,0
sglang,multi_turn,505,138.00,0.00,138.28,1,7.23,1,29,1
sglang,multi_turn,506,218.79,106.77,325.55,2,6.14,1,29,2
sglang,multi_turn,507,157.35,58.69,216.04,2,9.26,1,29,3
sglang,multi_turn,508,187.65,90.64,278.29,2,7.19,1,29,4
sglang,multi_turn,509,159.41,0.00,287.37,1,3.48,1,29,5
sglang,multi_turn,510,210.88,252.05,462.93,2,4.32,1,29,6
sglang,multi_turn,511,152.50,0.00,241.78,1,4.14,1,29,7
sglang,multi_turn,512,118.91,0.00,158.02,1,6.33,1,65,0
sglang,multi_turn,513,133.03,0.00,180.96,1,5.53,1,65,1
sglang,multi_turn,514,167.42,0.00,214.75,1,4.66,1,65,2
sglang,multi_turn,515,166.35,0.00,217.05,1,4.61,1,65,3
sglang,multi_turn,516,240.72,0.00,382.01,1,2.62,1,65,4
sglang,multi_turn,517,141.98,46.41,234.79,3,12.78,0,65,5
sglang,multi_turn,518,195.38,0.00,293.02,1,3.41,1,65,6
sglang,multi_turn,519,166.88,0.00,247.92,1,4.03,1,65,7
sglang,multi_turn,520,117.88,0.00,160.19,1,6.24,1,123,0
sglang,multi_turn,521,143.02,0.00,262.82,1,3.80,1,123,1
sglang,multi_turn,522,90.81,142.85,233.66,2,8.56,1,123,2
sglang,multi_turn,523,161.84,0.00,170.58,1,5.86,1,123,3
sglang,multi_turn,524,117.06,0.00,134.77,1,7.42,1,123,4
sglang,multi_turn,525,128.47,105.80,234.27,2,8.54,1,123,5
sglang,multi_turn,526,144.21,0.00,190.26,1,5.26,1,123,6
sglang,multi_turn,527,186.73,161.72,348.44,2,5.74,1,123,7
sglang,multi_turn,528,266.80,0.00,320.96,1,3.12,1,64,0
sglang,multi_turn,529,153.11,0.00,194.25,1,5.15,1,64,1
sglang,multi_turn,530,141.47,0.00,236.60,1,4.23,1,64,2
sglang,multi_turn,531,151.52,0.00,219.69,1,4.55,1,64,3
sglang,multi_turn,532,156.40,0.00,250.39,1,3.99,1,64,4
sglang,multi_turn,533,196.83,0.00,270.52,1,3.70,1,64,5
sglang,multi_turn,534,242.77,0.00,301.36,1,3.32,1,64,6
sglang,multi_turn,535,180.89,147.72,328.61,2,6.09,1,64,7
sglang,multi_turn,536,123.60,0.00,178.05,1,5.62,1,85,0
sglang,multi_turn,537,170.86,100.63,271.50,2,7.37,1,85,1
sglang,multi_turn,538,151.20,0.00,222.88,1,4.49,1,85,2
sglang,multi_turn,539,184.03,22.48,206.51,2,9.68,1,85,3
sglang,multi_turn,540,223.67,0.00,388.36,1,2.57,1,85,4
sglang,multi_turn,541,119.44,0.00,315.75,1,3.17,1,85,5
sglang,multi_turn,542,137.11,0.00,155.92,1,6.41,1,85,6
sglang,multi_turn,543,157.47,18.06,175.53,2,11.39,1,85,7
sglang,multi_turn,544,111.75,0.00,237.41,1,4.21,1,92,0
sglang,multi_turn,545,100.91,84.78,185.69,2,10.77,1,92,1
sglang,multi_turn,546,128.12,88.14,216.25,2,9.25,1,92,2
sglang,multi_turn,547,196.08,0.00,271.71,1,3.68,1,92,3
sglang,multi_turn,548,120.79,0.00,278.39,1,3.59,1,92,4
sglang,multi_turn,549,157.86,102.47,260.33,2,7.68,1,92,5
sglang,multi_turn,550,131.79,0.00,355.83,1,2.81,1,92,6
sglang,multi_turn,551,171.69,0.00,217.59,1,4.60,1,92,7
sglang,multi_turn,552,142.32,81.74,224.06,2,8.93,1,69,0
sglang,multi_turn,553,178.43,0.00,238.06,1,4.20,1,69,1
sglang,multi_turn,554,216.08,0.33,216.41,2,9.24,1,69,2
sglang,multi_turn,555,194.16,0.00,257.32,1,3.89,1,69,3
sglang,multi_turn,556,182.09,0.00,276.03,1,3.62,1,69,4
sglang,multi_turn,557,219.80,0.00,331.15,1,3.02,1,69,5
sglang,multi_turn,558,139.11,0.00,209.93,1,4.76,1,69,6
sglang,multi_turn,559,194.71,0.00,299.46,1,3.34,1,69,7
sglang,multi_turn,560,137.84,0.00,210.41,1,4.75,1,102,0
sglang,multi_turn,561,140.74,91.81,232.55,2,8.60,1,102,1
sglang,multi_turn,562,135.80,0.00,234.40,1,4.27,1,102,2
sglang,multi_turn,563,149.00,0.00,257.10,1,3.89,1,102,3
sglang,multi_turn,564,172.99,119.39,292.38,2,6.84,1,102,4
sglang,multi_turn,565,162.59,0.00,272.93,1,3.66,1,102,5
sglang,multi_turn,566,200.94,0.00,296.53,1,3.37,1,102,6
sglang,multi_turn,567,164.43,0.00,216.64,1,4.62,1,102,7
sglang,multi_turn,568,143.81,0.00,196.91,1,5.08,1,106,0
sglang,multi_turn,569,92.39,0.00,172.06,1,5.81,1,106,1
sglang,multi_turn,570,164.64,145.35,310.00,2,6.45,1,106,2
sglang,multi_turn,571,111.78,0.00,200.80,1,4.98,1,106,3
sglang,multi_turn,572,229.95,0.00,267.84,1,3.73,1,106,4
sglang,multi_turn,573,236.59,101.26,337.85,2,5.92,1,106,5
sglang,multi_turn,574,202.87,0.00,287.98,1,3.47,1,106,6
sglang,multi_turn,575,158.12,0.00,235.24,1,4.25,1,106,7
sglang,multi_turn,576,125.98,0.00,175.12,1,5.71,1,122,0
sglang,multi_turn,577,137.66,82.80,220.45,2,9.07,1,122,1
sglang,multi_turn,578,120.51,0.00,217.02,1,4.61,1,122,2
sglang,multi_turn,579,131.39,0.00,254.47,1,3.93,1,122,3
sglang,multi_turn,580,162.53,0.00,244.43,1,4.09,1,122,4
sglang,multi_turn,581,229.14,0.00,302.05,1,3.31,1,122,5
sglang,multi_turn,582,203.92,0.00,323.92,1,3.09,1,122,6
sglang,multi_turn,583,205.78,0.00,256.00,1,3.91,1,122,7
sglang,multi_turn,584,192.46,33.54,226.00,2,8.85,1,66,0
sglang,multi_turn,585,90.69,0.00,218.77,1,4.57,1,66,1
sglang,multi_turn,586,194.22,28.23,222.45,2,8.99,1,66,2
sglang,multi_turn,587,178.75,131.16,309.92,2,6.45,1,66,3
sglang,multi_turn,588,154.51,0.00,252.41,1,3.96,1,66,4
sglang,multi_turn,589,190.03,0.00,280.25,1,3.57,1,66,5
sglang,multi_turn,590,182.39,184.69,367.08,2,5.45,1,66,6
sglang,multi_turn,591,108.12,0.00,187.18,1,5.34,1,66,7
sglang,multi_turn,592,167.82,104.03,271.86,2,7.36,1,73,0
sglang,multi_turn,593,122.05,0.00,204.68,1,4.89,1,73,1
sglang,multi_turn,594,136.24,0.00,217.36,1,4.60,1,73,2
sglang,multi_turn,595,129.65,117.29,246.94,2,8.10,1,73,3
sglang,multi_turn,596,192.65,0.00,232.25,1,4.31,1,73,4
sglang,multi_turn,597,223.95,179.58,403.53,2,4.96,1,73,5
sglang,multi_turn,598,120.44,111.19,231.63,2,8.63,1,73,6
sglang,multi_turn,599,162.75,0.00,239.26,1,4.18,1,73,7
sglang,multi_turn,600,128.76,0.00,218.14,1,4.58,1,83,0
sglang,multi_turn,601,157.76,0.00,244.21,1,4.09,1,83,1
sglang,multi_turn,602,135.12,116.95,252.06,2,7.93,1,83,2
sglang,multi_turn,603,104.41,0.00,157.87,1,6.33,1,83,3
sglang,multi_turn,604,260.11,0.00,411.31,1,2.43,1,83,4
sglang,multi_turn,605,137.67,0.00,249.36,1,4.01,1,83,5
sglang,multi_turn,606,185.75,139.34,325.10,2,6.15,1,83,6
sglang,multi_turn,607,126.29,0.00,179.88,1,5.56,1,83,7
sglang,multi_turn,608,112.76,0.00,167.93,1,5.95,1,118,0
sglang,multi_turn,609,172.11,0.00,233.84,1,4.28,1,118,1
sglang,multi_turn,610,159.59,0.00,217.06,1,4.61,1,118,2
sglang,multi_turn,611,198.51,0.00,304.71,1,3.28,1,118,3
sglang,multi_turn,612,107.68,143.65,251.32,2,7.96,1,118,4
sglang,multi_turn,613,172.19,0.00,295.79,1,3.38,1,118,5
sglang,multi_turn,614,108.47,171.50,279.97,2,7.14,1,118,6
sglang,multi_turn,615,197.34,0.00,251.37,1,3.98,1,118,7
sglang,multi_turn,616,108.35,128.32,236.67,2,8.45,0,71,0
sglang,multi_turn,617,152.10,0.00,224.05,1,4.46,1,71,1
sglang,multi_turn,618,160.06,0.00,207.43,1,4.82,1,71,2
sglang,multi_turn,619,196.32,0.00,239.24,1,4.18,1,71,3
sglang,multi_turn,620,212.91,181.28,394.19,2,5.07,1,71,4
sglang,multi_turn,621,135.59,140.09,275.68,2,7.25,1,71,5
sglang,multi_turn,622,161.63,0.00,323.16,1,3.09,1,71,6
sglang,multi_turn,623,127.52,0.00,155.14,1,6.45,1,71,7
sglang,multi_turn,624,156.26,0.00,226.44,1,4.42,1,82,0
sglang,multi_turn,625,127.89,0.00,181.16,1,5.52,1,82,1
sglang,multi_turn,626,149.49,151.51,300.99,2,6.64,1,82,2
sglang,multi_turn,627,148.41,38.21,186.62,2,10.72,1,82,3
sglang,multi_turn,628,238.62,134.08,372.70,2,5.37,1,82,4
sglang,multi_turn,629,150.77,0.00,238.94,1,4.19,1,82,5
sglang,multi_turn,630,184.26,72.78,257.03,2,7.78,1,82,6
sglang,multi_turn,631,254.95,0.00,277.38,1,3.61,1,82,7
sglang,multi_turn,632,133.10,90.95,224.05,2,8.93,1,105,0
sglang,multi_turn,633,128.43,71.73,200.16,2,9.99,1,105,1
sglang,multi_turn,634,142.84,0.00,186.16,1,5.37,1,105,2
sglang,multi_turn,635,179.24,157.54,336.79,2,5.94,1,105,3
sglang,multi_turn,636,102.73,0.00,256.11,1,3.90,1,105,4
sglang,multi_turn,637,127.81,0.00,325.42,1,3.07,1,105,5
sglang,multi_turn,638,171.76,0.00,213.50,1,4.68,1,105,6
sglang,multi_turn,639,189.12,0.00,274.72,1,3.64,1,105,7
sglang,multi_turn,640,93.21,0.00,155.09,1,6.45,1,115,0
sglang,multi_turn,641,157.00,110.91,267.90,2,7.47,1,115,1
sglang,multi_turn,642,145.77,133.65,279.42,2,7.16,1,115,2
sglang,multi_turn,643,197.52,0.39,197.91,2,10.11,1,115,3
sglang,multi_turn,644,137.10,0.00,287.64,1,3.48,1,115,4
sglang,multi_turn,645,165.50,0.00,225.23,1,4.44,1,115,5
sglang,multi_turn,646,181.84,269.03,450.87,2,4.44,1,115,6
sglang,multi_turn,647,124.85,0.00,143.13,1,6.99,1,115,7
sglang,multi_turn,648,152.72,74.04,226.76,2,8.82,1,96,0
sglang,multi_turn,649,138.35,0.00,195.93,1,5.10,1,96,1
